#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_79244_diag.x_20260313113946_amedhi@isha-2.local
# Lattice: HONEYCOMB2 (Size = 50x50x1, Sites/unitcell = 2, Boundary = 1-1-0)
# No of sites = 5000
# Model: MKM
# lambda = 0.060000
# eta = 0.100000
# lambda_R = 0.000000
# t = 1.000000
# Results: BandStruct
#------------------------------------------------------------------------
# bands: {spin=UP, n=[0:3], cols=[5:8]}
#------------------------------------------------------------------------
# k     kx            ky            kz            ek_0_0        ek_1_0        ek_2_0        ek_3_0        
#------------------------------------------------------------------------
  2229  2.902079E-01  1.424189E+00  0.000000E+00 -9.154188E-01 -9.154188E-01  9.154188E-01  9.154188E-01
  2230  3.627599E-01  1.382301E+00  0.000000E+00 -9.296248E-01 -9.296248E-01  9.296248E-01  9.296248E-01
  2231  4.353118E-01  1.340413E+00  0.000000E+00 -9.437006E-01 -9.437006E-01  9.437006E-01  9.437006E-01
  2232  5.078638E-01  1.298525E+00  0.000000E+00 -9.573053E-01 -9.573053E-01  9.573053E-01  9.573053E-01
  2233  5.804158E-01  1.256637E+00  0.000000E+00 -9.701450E-01 -9.701450E-01  9.701450E-01  9.701450E-01
  2234  6.529678E-01  1.214749E+00  0.000000E+00 -9.819789E-01 -9.819789E-01  9.819789E-01  9.819789E-01
  2235  7.255197E-01  1.172861E+00  0.000000E+00 -9.926226E-01 -9.926226E-01  9.926226E-01  9.926226E-01
  2236  7.980717E-01  1.130973E+00  0.000000E+00 -1.001949E+00 -1.001949E+00  1.001949E+00  1.001949E+00
  2237  8.706237E-01  1.089085E+00  0.000000E+00 -1.009885E+00 -1.009885E+00  1.009885E+00  1.009885E+00
  2238  9.431757E-01  1.047198E+00  0.000000E+00 -1.016409E+00 -1.016409E+00  1.016409E+00  1.016409E+00
  2239  1.015728E+00  1.005310E+00  0.000000E+00 -1.021545E+00 -1.021545E+00  1.021545E+00  1.021545E+00
  2240  1.088280E+00  9.634217E-01  0.000000E+00 -1.025353E+00 -1.025353E+00  1.025353E+00  1.025353E+00
  2241  1.160832E+00  9.215338E-01  0.000000E+00 -1.027926E+00 -1.027926E+00  1.027926E+00  1.027926E+00
  2242  1.233384E+00  8.796459E-01  0.000000E+00 -1.029373E+00 -1.029373E+00  1.029373E+00  1.029373E+00
  2243  1.305936E+00  8.377580E-01  0.000000E+00 -1.029817E+00 -1.029817E+00  1.029817E+00  1.029817E+00
  2244  1.378488E+00  7.958701E-01  0.000000E+00 -1.029382E+00 -1.029382E+00  1.029382E+00  1.029382E+00
  2245  1.451039E+00  7.539822E-01  0.000000E+00 -1.028182E+00 -1.028182E+00  1.028182E+00  1.028182E+00
  2246  1.523591E+00  7.120943E-01  0.000000E+00 -1.026320E+00 -1.026320E+00  1.026320E+00  1.026320E+00
  2247  1.596143E+00  6.702064E-01  0.000000E+00 -1.023872E+00 -1.023872E+00  1.023872E+00  1.023872E+00
  2248  1.668695E+00  6.283185E-01  0.000000E+00 -1.020892E+00 -1.020892E+00  1.020892E+00  1.020892E+00
  2249  1.741247E+00  5.864306E-01  0.000000E+00 -1.017405E+00 -1.017405E+00  1.017405E+00  1.017405E+00
  2250  1.813799E+00  6.283185E-01  0.000000E+00 -1.009901E+00 -1.009901E+00  1.009901E+00  1.009901E+00
  2251  1.886351E+00  5.864306E-01  0.000000E+00 -1.006120E+00 -1.006120E+00  1.006120E+00  1.006120E+00
  2252  1.958903E+00  5.445427E-01  0.000000E+00 -1.001747E+00 -1.001747E+00  1.001747E+00  1.001747E+00
  2253  2.031455E+00  5.026548E-01  0.000000E+00 -9.967120E-01 -9.967120E-01  9.967120E-01  9.967120E-01
  2254  2.104007E+00  4.607669E-01  0.000000E+00 -9.909386E-01 -9.909386E-01  9.909386E-01  9.909386E-01
  2255 -1.451039E+00 -1.675516E+00  0.000000E+00 -9.843497E-01 -9.843497E-01  9.843497E-01  9.843497E-01
  2256 -1.378488E+00 -1.717404E+00  0.000000E+00 -9.768793E-01 -9.768793E-01  9.768793E-01  9.768793E-01
  2257 -1.305936E+00 -1.759292E+00  0.000000E+00 -9.684828E-01 -9.684828E-01  9.684828E-01  9.684828E-01
  2258 -1.233384E+00 -1.801180E+00  0.000000E+00 -9.591467E-01 -9.591467E-01  9.591467E-01  9.591467E-01
  2259 -1.160832E+00 -1.843068E+00  0.000000E+00 -9.488976E-01 -9.488976E-01  9.488976E-01  9.488976E-01
  2260 -1.088280E+00 -1.884956E+00  0.000000E+00 -9.378097E-01 -9.378097E-01  9.378097E-01  9.378097E-01
  2261 -1.015728E+00 -1.926843E+00  0.000000E+00 -9.260102E-01 -9.260102E-01  9.260102E-01  9.260102E-01
  2262 -9.431757E-01 -1.968731E+00  0.000000E+00 -9.136825E-01 -9.136825E-01  9.136825E-01  9.136825E-01
  2263 -8.706237E-01 -2.010619E+00  0.000000E+00 -9.010662E-01 -9.010662E-01  9.010662E-01  9.010662E-01
  2264 -7.980717E-01 -2.052507E+00  0.000000E+00 -8.884538E-01 -8.884538E-01  8.884538E-01  8.884538E-01
  2265 -7.255197E-01  2.094395E+00  0.000000E+00 -8.761839E-01 -8.761839E-01  8.761839E-01  8.761839E-01
  2266 -6.529678E-01  2.052507E+00  0.000000E+00 -8.646293E-01 -8.646293E-01  8.646293E-01  8.646293E-01
  2267 -5.804158E-01  2.010619E+00  0.000000E+00 -8.541816E-01 -8.541816E-01  8.541816E-01  8.541816E-01
  2268 -5.078638E-01  1.968731E+00  0.000000E+00 -8.452308E-01 -8.452308E-01  8.452308E-01  8.452308E-01
  2269 -4.353118E-01  1.926843E+00  0.000000E+00 -8.381426E-01 -8.381426E-01  8.381426E-01  8.381426E-01
  2270 -3.627599E-01  1.884956E+00  0.000000E+00 -8.332330E-01 -8.332330E-01  8.332330E-01  8.332330E-01
  2271 -2.902079E-01  1.843068E+00  0.000000E+00 -8.307453E-01 -8.307453E-01  8.307453E-01  8.307453E-01
  2272 -2.176559E-01  1.801180E+00  0.000000E+00 -8.308296E-01 -8.308296E-01  8.308296E-01  8.308296E-01
  2273 -1.451039E-01  1.759292E+00  0.000000E+00 -8.335296E-01 -8.335296E-01  8.335296E-01  8.335296E-01
  2274 -7.255197E-02  1.717404E+00  0.000000E+00 -8.387779E-01 -8.387779E-01  8.387779E-01  8.387779E-01
  2275  0.000000E+00  1.675516E+00  0.000000E+00 -8.464001E-01 -8.464001E-01  8.464001E-01  8.464001E-01
  2276  7.255197E-02  1.633628E+00  0.000000E+00 -8.561282E-01 -8.561282E-01  8.561282E-01  8.561282E-01
  2277  1.451039E-01  1.591740E+00  0.000000E+00 -8.676195E-01 -8.676195E-01  8.676195E-01  8.676195E-01
  2278  2.176559E-01  1.549852E+00  0.000000E+00 -8.804804E-01 -8.804804E-01  8.804804E-01  8.804804E-01
  2279  2.902079E-01  1.507964E+00  0.000000E+00 -8.942903E-01 -8.942903E-01  8.942903E-01  8.942903E-01
  2280  3.627599E-01  1.466077E+00  0.000000E+00 -9.086245E-01 -9.086245E-01  9.086245E-01  9.086245E-01
  2281  4.353118E-01  1.424189E+00  0.000000E+00 -9.230744E-01 -9.230744E-01  9.230744E-01  9.230744E-01
  2282  5.078638E-01  1.382301E+00  0.000000E+00 -9.372637E-01 -9.372637E-01  9.372637E-01  9.372637E-01
  2283  5.804158E-01  1.340413E+00  0.000000E+00 -9.508607E-01 -9.508607E-01  9.508607E-01  9.508607E-01
  2284  6.529678E-01  1.298525E+00  0.000000E+00 -9.635867E-01 -9.635867E-01  9.635867E-01  9.635867E-01
  2285  7.255197E-01  1.256637E+00  0.000000E+00 -9.752209E-01 -9.752209E-01  9.752209E-01  9.752209E-01
  2286  7.980717E-01  1.214749E+00  0.000000E+00 -9.856018E-01 -9.856018E-01  9.856018E-01  9.856018E-01
  2287  8.706237E-01  1.172861E+00  0.000000E+00 -9.946268E-01 -9.946268E-01  9.946268E-01  9.946268E-01
  2288  9.431757E-01  1.130973E+00  0.000000E+00 -1.002248E+00 -1.002248E+00  1.002248E+00  1.002248E+00
  2289  1.015728E+00  1.089085E+00  0.000000E+00 -1.008469E+00 -1.008469E+00  1.008469E+00  1.008469E+00
  2290  1.088280E+00  1.047198E+00  0.000000E+00 -1.013333E+00 -1.013333E+00  1.013333E+00  1.013333E+00
  2291  1.160832E+00  1.005310E+00  0.000000E+00 -1.016922E+00 -1.016922E+00  1.016922E+00  1.016922E+00
  2292  1.233384E+00  9.634217E-01  0.000000E+00 -1.019340E+00 -1.019340E+00  1.019340E+00  1.019340E+00
  2293  1.305936E+00  9.215338E-01  0.000000E+00 -1.020708E+00 -1.020708E+00  1.020708E+00  1.020708E+00
  2294  1.378488E+00  8.796459E-01  0.000000E+00 -1.021152E+00 -1.021152E+00  1.021152E+00  1.021152E+00
  2295  1.451039E+00  8.377580E-01  0.000000E+00 -1.020792E+00 -1.020792E+00  1.020792E+00  1.020792E+00
  2296  1.523591E+00  7.958701E-01  0.000000E+00 -1.019737E+00 -1.019737E+00  1.019737E+00  1.019737E+00
  2297  1.596143E+00  7.539822E-01  0.000000E+00 -1.018075E+00 -1.018075E+00  1.018075E+00  1.018075E+00
  2298  1.668695E+00  7.120943E-01  0.000000E+00 -1.015865E+00 -1.015865E+00  1.015865E+00  1.015865E+00
  2299  1.741247E+00  6.702064E-01  0.000000E+00 -1.013140E+00 -1.013140E+00  1.013140E+00  1.013140E+00
  2300  1.813799E+00  7.120943E-01  0.000000E+00 -1.006662E+00 -1.006662E+00  1.006662E+00  1.006662E+00
  2301  1.886351E+00  6.702064E-01  0.000000E+00 -1.003623E+00 -1.003623E+00  1.003623E+00  1.003623E+00
  2302  1.958903E+00  6.283185E-01  0.000000E+00 -9.999962E-01 -9.999962E-01  9.999962E-01  9.999962E-01
  2303  2.031455E+00  5.864306E-01  0.000000E+00 -9.957096E-01 -9.957096E-01  9.957096E-01  9.957096E-01
  2304 -1.523591E+00 -1.549852E+00  0.000000E+00 -9.906770E-01 -9.906770E-01  9.906770E-01  9.906770E-01
  2305 -1.451039E+00 -1.591740E+00  0.000000E+00 -9.848082E-01 -9.848082E-01  9.848082E-01  9.848082E-01
  2306 -1.378488E+00 -1.633628E+00  0.000000E+00 -9.780188E-01 -9.780188E-01  9.780188E-01  9.780188E-01
  2307 -1.305936E+00 -1.675516E+00  0.000000E+00 -9.702417E-01 -9.702417E-01  9.702417E-01  9.702417E-01
  2308 -1.233384E+00 -1.717404E+00  0.000000E+00 -9.614372E-01 -9.614372E-01  9.614372E-01  9.614372E-01
  2309 -1.160832E+00 -1.759292E+00  0.000000E+00 -9.516031E-01 -9.516031E-01  9.516031E-01  9.516031E-01
  2310 -1.088280E+00 -1.801180E+00  0.000000E+00 -9.407831E-01 -9.407831E-01  9.407831E-01  9.407831E-01
  2311 -1.015728E+00 -1.843068E+00  0.000000E+00 -9.290740E-01 -9.290740E-01  9.290740E-01  9.290740E-01
  2312 -9.431757E-01 -1.884956E+00  0.000000E+00 -9.166300E-01 -9.166300E-01  9.166300E-01  9.166300E-01
  2313 -8.706237E-01 -1.926843E+00  0.000000E+00 -9.036650E-01 -9.036650E-01  9.036650E-01  9.036650E-01
  2314 -7.980717E-01 -1.968731E+00  0.000000E+00 -8.904516E-01 -8.904516E-01  8.904516E-01  8.904516E-01
  2315 -7.255197E-01 -2.010619E+00  0.000000E+00 -8.773160E-01 -8.773160E-01  8.773160E-01  8.773160E-01
  2316 -6.529678E-01 -2.052507E+00  0.000000E+00 -8.646293E-01 -8.646293E-01  8.646293E-01  8.646293E-01
  2317 -5.804158E-01  2.094395E+00  0.000000E+00 -8.527936E-01 -8.527936E-01  8.527936E-01  8.527936E-01
  2318 -5.078638E-01  2.052507E+00  0.000000E+00 -8.422241E-01 -8.422241E-01  8.422241E-01  8.422241E-01
  2319 -4.353118E-01  2.010619E+00  0.000000E+00 -8.333265E-01 -8.333265E-01  8.333265E-01  8.333265E-01
  2320 -3.627599E-01  1.968731E+00  0.000000E+00 -8.264716E-01 -8.264716E-01  8.264716E-01  8.264716E-01
  2321 -2.902079E-01  1.926843E+00  0.000000E+00 -8.219690E-01 -8.219690E-01  8.219690E-01  8.219690E-01
  2322 -2.176559E-01  1.884956E+00  0.000000E+00 -8.200431E-01 -8.200431E-01  8.200431E-01  8.200431E-01
  2323 -1.451039E-01  1.843068E+00  0.000000E+00 -8.208141E-01 -8.208141E-01  8.208141E-01  8.208141E-01
  2324 -7.255197E-02  1.801180E+00  0.000000E+00 -8.242863E-01 -8.242863E-01  8.242863E-01  8.242863E-01
  2325  0.000000E+00  1.759292E+00  0.000000E+00 -8.303477E-01 -8.303477E-01  8.303477E-01  8.303477E-01
  2326  7.255197E-02  1.717404E+00  0.000000E+00 -8.387779E-01 -8.387779E-01  8.387779E-01  8.387779E-01
  2327  1.451039E-01  1.675516E+00  0.000000E+00 -8.492655E-01 -8.492655E-01  8.492655E-01  8.492655E-01
  2328  2.176559E-01  1.633628E+00  0.000000E+00 -8.614308E-01 -8.614308E-01  8.614308E-01  8.614308E-01
  2329  2.902079E-01  1.591740E+00  0.000000E+00 -8.748514E-01 -8.748514E-01  8.748514E-01  8.748514E-01
  2330  3.627599E-01  1.549852E+00  0.000000E+00 -8.890881E-01 -8.890881E-01  8.890881E-01  8.890881E-01
  2331  4.353118E-01  1.507964E+00  0.000000E+00 -9.037070E-01 -9.037070E-01  9.037070E-01  9.037070E-01
  2332  5.078638E-01  1.466077E+00  0.000000E+00 -9.183000E-01 -9.183000E-01  9.183000E-01  9.183000E-01
  2333  5.804158E-01  1.424189E+00  0.000000E+00 -9.324993E-01 -9.324993E-01  9.324993E-01  9.324993E-01
  2334  6.529678E-01  1.382301E+00  0.000000E+00 -9.459881E-01 -9.459881E-01  9.459881E-01  9.459881E-01
  2335  7.255197E-01  1.340413E+00  0.000000E+00 -9.585081E-01 -9.585081E-01  9.585081E-01  9.585081E-01
  2336  7.980717E-01  1.298525E+00  0.000000E+00 -9.698619E-01 -9.698619E-01  9.698619E-01  9.698619E-01
  2337  8.706237E-01  1.256637E+00  0.000000E+00 -9.799140E-01 -9.799140E-01  9.799140E-01  9.799140E-01
  2338  9.431757E-01  1.214749E+00  0.000000E+00 -9.885879E-01 -9.885879E-01  9.885879E-01  9.885879E-01
  2339  1.015728E+00  1.172861E+00  0.000000E+00 -9.958614E-01 -9.958614E-01  9.958614E-01  9.958614E-01
  2340  1.088280E+00  1.130973E+00  0.000000E+00 -1.001760E+00 -1.001760E+00  1.001760E+00  1.001760E+00
  2341  1.160832E+00  1.089085E+00  0.000000E+00 -1.006350E+00 -1.006350E+00  1.006350E+00  1.006350E+00
  2342  1.233384E+00  1.047198E+00  0.000000E+00 -1.009727E+00 -1.009727E+00  1.009727E+00  1.009727E+00
  2343  1.305936E+00  1.005310E+00  0.000000E+00 -1.012007E+00 -1.012007E+00  1.012007E+00  1.012007E+00
  2344  1.378488E+00  9.634217E-01  0.000000E+00 -1.013317E+00 -1.013317E+00  1.013317E+00  1.013317E+00
  2345  1.451039E+00  9.215338E-01  0.000000E+00 -1.013781E+00 -1.013781E+00  1.013781E+00  1.013781E+00
  2346  1.523591E+00  8.796459E-01  0.000000E+00 -1.013515E+00 -1.013515E+00  1.013515E+00  1.013515E+00
  2347  1.596143E+00  8.377580E-01  0.000000E+00 -1.012615E+00 -1.012615E+00  1.012615E+00  1.012615E+00
  2348  1.668695E+00  7.958701E-01  0.000000E+00 -1.011151E+00 -1.011151E+00  1.011151E+00  1.011151E+00
  2349  1.741247E+00  7.539822E-01  0.000000E+00 -1.009164E+00 -1.009164E+00  1.009164E+00  1.009164E+00
  2350  1.813799E+00  7.958701E-01  0.000000E+00 -1.003895E+00 -1.003895E+00  1.003895E+00  1.003895E+00
  2351  1.886351E+00  7.539822E-01  0.000000E+00 -1.001578E+00 -1.001578E+00  1.001578E+00  1.001578E+00
  2352  1.958903E+00  7.120943E-01  0.000000E+00 -9.986850E-01 -9.986850E-01  9.986850E-01  9.986850E-01
  2353 -1.596143E+00 -1.424189E+00  0.000000E+00 -9.951440E-01 -9.951440E-01  9.951440E-01  9.951440E-01
  2354 -1.523591E+00 -1.466077E+00  0.000000E+00 -9.908648E-01 -9.908648E-01  9.908648E-01  9.908648E-01
  2355 -1.451039E+00 -1.507964E+00  0.000000E+00 -9.857475E-01 -9.857475E-01  9.857475E-01  9.857475E-01
  2356 -1.378488E+00 -1.549852E+00  0.000000E+00 -9.796934E-01 -9.796934E-01  9.796934E-01  9.796934E-01
  2357 -1.305936E+00 -1.591740E+00  0.000000E+00 -9.726160E-01 -9.726160E-01  9.726160E-01  9.726160E-01
  2358 -1.233384E+00 -1.633628E+00  0.000000E+00 -9.644519E-01 -9.644519E-01  9.644519E-01  9.644519E-01
  2359 -1.160832E+00 -1.675516E+00  0.000000E+00 -9.551717E-01 -9.551717E-01  9.551717E-01  9.551717E-01
  2360 -1.088280E+00 -1.717404E+00  0.000000E+00 -9.447891E-01 -9.447891E-01  9.447891E-01  9.447891E-01
  2361 -1.015728E+00 -1.759292E+00  0.000000E+00 -9.333693E-01 -9.333693E-01  9.333693E-01  9.333693E-01
  2362 -9.431757E-01 -1.801180E+00  0.000000E+00 -9.210351E-01 -9.210351E-01  9.210351E-01  9.210351E-01
  2363 -8.706237E-01 -1.843068E+00  0.000000E+00 -9.079705E-01 -9.079705E-01  9.079705E-01  9.079705E-01
  2364 -7.980717E-01 -1.884956E+00  0.000000E+00 -8.944216E-01 -8.944216E-01  8.944216E-01  8.944216E-01
  2365 -7.255197E-01 -1.926843E+00  0.000000E+00 -8.806943E-01 -8.806943E-01  8.806943E-01  8.806943E-01
  2366 -6.529678E-01 -1.968731E+00  0.000000E+00 -8.671473E-01 -8.671473E-01  8.671473E-01  8.671473E-01
  2367 -5.804158E-01 -2.010619E+00  0.000000E+00 -8.541816E-01 -8.541816E-01  8.541816E-01  8.541816E-01
  2368 -5.078638E-01 -2.052507E+00  0.000000E+00 -8.422241E-01 -8.422241E-01  8.422241E-01  8.422241E-01
  2369 -4.353118E-01  2.094395E+00  0.000000E+00 -8.317076E-01 -8.317076E-01  8.317076E-01  8.317076E-01
  2370 -3.627599E-01  2.052507E+00  0.000000E+00 -8.230454E-01 -8.230454E-01  8.230454E-01  8.230454E-01
  2371 -2.902079E-01  2.010619E+00  0.000000E+00 -8.166045E-01 -8.166045E-01  8.166045E-01  8.166045E-01
  2372 -2.176559E-01  1.968731E+00  0.000000E+00 -8.126782E-01 -8.126782E-01  8.126782E-01  8.126782E-01
  2373 -1.451039E-01  1.926843E+00  0.000000E+00 -8.114628E-01 -8.114628E-01  8.114628E-01  8.114628E-01
  2374 -7.255197E-02  1.884956E+00  0.000000E+00 -8.130394E-01 -8.130394E-01  8.130394E-01  8.130394E-01
  2375  0.000000E+00  1.843068E+00  0.000000E+00 -8.173674E-01 -8.173674E-01  8.173674E-01  8.173674E-01
  2376  7.255197E-02  1.801180E+00  0.000000E+00 -8.242863E-01 -8.242863E-01  8.242863E-01  8.242863E-01
  2377  1.451039E-01  1.759292E+00  0.000000E+00 -8.335296E-01 -8.335296E-01  8.335296E-01  8.335296E-01
  2378  2.176559E-01  1.717404E+00  0.000000E+00 -8.447452E-01 -8.447452E-01  8.447452E-01  8.447452E-01
  2379  2.902079E-01  1.675516E+00  0.000000E+00 -8.575212E-01 -8.575212E-01  8.575212E-01  8.575212E-01
  2380  3.627599E-01  1.633628E+00  0.000000E+00 -8.714135E-01 -8.714135E-01  8.714135E-01  8.714135E-01
  2381  4.353118E-01  1.591740E+00  0.000000E+00 -8.859713E-01 -8.859713E-01  8.859713E-01  8.859713E-01
  2382  5.078638E-01  1.549852E+00  0.000000E+00 -9.007596E-01 -9.007596E-01  9.007596E-01  9.007596E-01
  2383  5.804158E-01  1.507964E+00  0.000000E+00 -9.153778E-01 -9.153778E-01  9.153778E-01  9.153778E-01
  2384  6.529678E-01  1.466077E+00  0.000000E+00 -9.294729E-01 -9.294729E-01  9.294729E-01  9.294729E-01
  2385  7.255197E-01  1.424189E+00  0.000000E+00 -9.427486E-01 -9.427486E-01  9.427486E-01  9.427486E-01
  2386  7.980717E-01  1.382301E+00  0.000000E+00 -9.549708E-01 -9.549708E-01  9.549708E-01  9.549708E-01
  2387  8.706237E-01  1.340413E+00  0.000000E+00 -9.659688E-01 -9.659688E-01  9.659688E-01  9.659688E-01
  2388  9.431757E-01  1.298525E+00  0.000000E+00 -9.756344E-01 -9.756344E-01  9.756344E-01  9.756344E-01
  2389  1.015728E+00  1.256637E+00  0.000000E+00 -9.839177E-01 -9.839177E-01  9.839177E-01  9.839177E-01
  2390  1.088280E+00  1.214749E+00  0.000000E+00 -9.908215E-01 -9.908215E-01  9.908215E-01  9.908215E-01
  2391  1.160832E+00  1.172861E+00  0.000000E+00 -9.963934E-01 -9.963934E-01  9.963934E-01  9.963934E-01
  2392  1.233384E+00  1.130973E+00  0.000000E+00 -1.000716E+00 -1.000716E+00  1.000716E+00  1.000716E+00
  2393  1.305936E+00  1.089085E+00  0.000000E+00 -1.003899E+00 -1.003899E+00  1.003899E+00  1.003899E+00
  2394  1.378488E+00  1.047198E+00  0.000000E+00 -1.006066E+00 -1.006066E+00  1.006066E+00  1.006066E+00
  2395  1.451039E+00  1.005310E+00  0.000000E+00 -1.007343E+00 -1.007343E+00  1.007343E+00  1.007343E+00
  2396  1.523591E+00  9.634217E-01  0.000000E+00 -1.007851E+00 -1.007851E+00  1.007851E+00  1.007851E+00
  2397  1.596143E+00  9.215338E-01  0.000000E+00 -1.007695E+00 -1.007695E+00  1.007695E+00  1.007695E+00
  2398  1.668695E+00  8.796459E-01  0.000000E+00 -1.006955E+00 -1.006955E+00  1.006955E+00  1.006955E+00
  2399  1.741247E+00  8.377580E-01  0.000000E+00 -1.005683E+00 -1.005683E+00  1.005683E+00  1.005683E+00
  2400  1.813799E+00  8.796459E-01  0.000000E+00 -1.001780E+00 -1.001780E+00  1.001780E+00  1.001780E+00
  2401  1.886351E+00  8.377580E-01  0.000000E+00 -1.000164E+00 -1.000164E+00  1.000164E+00  1.000164E+00
  2402 -1.668695E+00 -1.298525E+00  0.000000E+00 -9.979872E-01 -9.979872E-01  9.979872E-01  9.979872E-01
  2403 -1.596143E+00 -1.340413E+00  0.000000E+00 -9.951816E-01 -9.951816E-01  9.951816E-01  9.951816E-01
  2404 -1.523591E+00 -1.382301E+00  0.000000E+00 -9.916565E-01 -9.916565E-01  9.916565E-01  9.916565E-01
  2405 -1.451039E+00 -1.424189E+00  0.000000E+00 -9.873067E-01 -9.873067E-01  9.873067E-01  9.873067E-01
  2406 -1.378488E+00 -1.466077E+00  0.000000E+00 -9.820232E-01 -9.820232E-01  9.820232E-01  9.820232E-01
  2407 -1.305936E+00 -1.507964E+00  0.000000E+00 -9.757038E-01 -9.757038E-01  9.757038E-01  9.757038E-01
  2408 -1.233384E+00 -1.549852E+00  0.000000E+00 -9.682649E-01 -9.682649E-01  9.682649E-01  9.682649E-01
  2409 -1.160832E+00 -1.591740E+00  0.000000E+00 -9.596520E-01 -9.596520E-01  9.596520E-01  9.596520E-01
  2410 -1.088280E+00 -1.633628E+00  0.000000E+00 -9.498506E-01 -9.498506E-01  9.498506E-01  9.498506E-01
  2411 -1.015728E+00 -1.675516E+00  0.000000E+00 -9.388948E-01 -9.388948E-01  9.388948E-01  9.388948E-01
  2412 -9.431757E-01 -1.717404E+00  0.000000E+00 -9.268749E-01 -9.268749E-01  9.268749E-01  9.268749E-01
  2413 -8.706237E-01 -1.759292E+00  0.000000E+00 -9.139424E-01 -9.139424E-01  9.139424E-01  9.139424E-01
  2414 -7.980717E-01 -1.801180E+00  0.000000E+00 -9.003127E-01 -9.003127E-01  9.003127E-01  9.003127E-01
  2415 -7.255197E-01 -1.843068E+00  0.000000E+00 -8.862646E-01 -8.862646E-01  8.862646E-01  8.862646E-01
  2416 -6.529678E-01 -1.884956E+00  0.000000E+00 -8.721361E-01 -8.721361E-01  8.721361E-01  8.721361E-01
  2417 -5.804158E-01 -1.926843E+00  0.000000E+00 -8.583160E-01 -8.583160E-01  8.583160E-01  8.583160E-01
  2418 -5.078638E-01 -1.968731E+00  0.000000E+00 -8.452308E-01 -8.452308E-01  8.452308E-01  8.452308E-01
  2419 -4.353118E-01 -2.010619E+00  0.000000E+00 -8.333265E-01 -8.333265E-01  8.333265E-01  8.333265E-01
  2420 -3.627599E-01 -2.052507E+00  0.000000E+00 -8.230454E-01 -8.230454E-01  8.230454E-01  8.230454E-01
  2421 -2.902079E-01  2.094395E+00  0.000000E+00 -8.147995E-01 -8.147995E-01  8.147995E-01  8.147995E-01
  2422 -2.176559E-01  2.052507E+00  0.000000E+00 -8.089420E-01 -8.089420E-01  8.089420E-01  8.089420E-01
  2423 -1.451039E-01  2.010619E+00  0.000000E+00 -8.057403E-01 -8.057403E-01  8.057403E-01  8.057403E-01
  2424 -7.255197E-02  1.968731E+00  0.000000E+00 -8.053529E-01 -8.053529E-01  8.053529E-01  8.053529E-01
  2425  0.000000E+00  1.926843E+00  0.000000E+00 -8.078160E-01 -8.078160E-01  8.078160E-01  8.078160E-01
  2426  7.255197E-02  1.884956E+00  0.000000E+00 -8.130394E-01 -8.130394E-01  8.130394E-01  8.130394E-01
  2427  1.451039E-01  1.843068E+00  0.000000E+00 -8.208141E-01 -8.208141E-01  8.208141E-01  8.208141E-01
  2428  2.176559E-01  1.801180E+00  0.000000E+00 -8.308296E-01 -8.308296E-01  8.308296E-01  8.308296E-01
  2429  2.902079E-01  1.759292E+00  0.000000E+00 -8.426985E-01 -8.426985E-01  8.426985E-01  8.426985E-01
  2430  3.627599E-01  1.717404E+00  0.000000E+00 -8.559840E-01 -8.559840E-01  8.559840E-01  8.559840E-01
  2431  4.353118E-01  1.675516E+00  0.000000E+00 -8.702282E-01 -8.702282E-01  8.702282E-01  8.702282E-01
  2432  5.078638E-01  1.633628E+00  0.000000E+00 -8.849773E-01 -8.849773E-01  8.849773E-01  8.849773E-01
  2433  5.804158E-01  1.591740E+00  0.000000E+00 -8.998028E-01 -8.998028E-01  8.998028E-01  8.998028E-01
  2434  6.529678E-01  1.549852E+00  0.000000E+00 -9.143186E-01 -9.143186E-01  9.143186E-01  9.143186E-01
  2435  7.255197E-01  1.507964E+00  0.000000E+00 -9.281923E-01 -9.281923E-01  9.281923E-01  9.281923E-01
  2436  7.980717E-01  1.466077E+00  0.000000E+00 -9.411524E-01 -9.411524E-01  9.411524E-01  9.411524E-01
  2437  8.706237E-01  1.424189E+00  0.000000E+00 -9.529922E-01 -9.529922E-01  9.529922E-01  9.529922E-01
  2438  9.431757E-01  1.382301E+00  0.000000E+00 -9.635695E-01 -9.635695E-01  9.635695E-01  9.635695E-01
  2439  1.015728E+00  1.340413E+00  0.000000E+00 -9.728039E-01 -9.728039E-01  9.728039E-01  9.728039E-01
